수송일자,역명,합계
2023-01-04,매봉,26199
2023-01-04,도곡,10928
2023-01-04,대치,24332
2023-01-04,학여울,3996
2023-01-04,대청,20374
2023-01-04,일원,22035
2023-01-04,수서,36254
2023-01-04,가락시장,18948
2023-01-04,경찰병원,16285
2023-01-04,오금,12364
2023-01-04,당고개,17432
2023-01-04,상계,37751
2023-01-04,노원,40732
2023-01-04,창동,52776
2023-01-04,쌍문,57286
2023-01-04,수유(강북구청),69545
2023-01-04,미아(서울사이버대학),29858
2023-01-04,미아사거리,53950
2023-01-04,길음,42295
2023-01-04,성신여대입구(돈암),39629
2023-01-04,한성대입구(삼선교),25702
2023-01-04,혜화,70102
2023-01-04,동대문,40730
2023-01-04,동대문역사문화공원(DDP),33210
2023-01-04,충무로,57400
2023-01-04,명동,52838
2023-01-04,회현(남대문시장),54151
2023-01-04,서울역,30869
2023-01-04,숙대입구(갈월),26536
2023-01-04,삼각지,12659
2023-01-04,신용산,39509
2023-01-04,이촌(국립중앙박물관),19257
2023-01-04,동작(현충원),3732
2023-01-04,총신대입구(이수),40887
2023-01-04,사당,48819
2023-01-04,남태령,2687
2023-01-04,방화,13923
2023-01-04,개화산,11485
2023-01-04,김포공항,14650
2023-01-04,송정,13027
2023-01-04,마곡,23371
2023-01-04,발산,45857
2023-01-04,우장산,29673
2023-01-04,화곡,57758
2023-01-04,까치산,58861
2023-01-04,신정(은행정),26194
2023-01-04,목동,36152
2023-01-04,오목교(목동운동장앞),46886
2023-01-04,양평,16032
2023-01-04,영등포구청,9579
2023-01-04,영등포시장,22462
2023-01-04,신길,9680
2023-01-04,여의도,64892
2023-01-04,여의나루,22544
2023-01-04,마포,31146
2023-01-04,공덕,31195
2023-01-04,애오개,14245
2023-01-04,충정로(경기대입구),10067
2023-01-04,서대문,42507
2023-01-04,광화문(세종문화회관),69441
2023-01-04,종로3가,28345
2023-01-04,을지로4가,14105
2023-01-04,동대문역사문화공원(DDP),7589
2023-01-04,청구,7897
2023-01-04,신금호,13598
2023-01-04,행당,16023
2023-01-04,왕십리(성동구청),10014
2023-01-04,마장,11575
2023-01-04,답십리,33635
2023-01-04,장한평,40116
2023-01-04,군자(능동),25023
2023-01-04,아차산(어린이대공원후문),29253
2023-01-04,광나루(장신대),27625
2023-01-04,천호(풍납토성),37791
2023-01-04,강동,38169
2023-01-04,길동,16958
2023-01-04,굽은다리(강동구민회관앞),19559
2023-01-04,명일,18657
2023-01-04,고덕,20274
2023-01-04,상일동,30237
2023-01-04,둔촌동,17826
2023-01-04,올림픽공원(한국체대),8114
2023-01-04,방이,15573
2023-01-04,오금,7362
2023-01-04,개롱,13467
2023-01-04,거여,21162
2023-01-04,마천,15066
2023-01-04,강일,10597
2023-01-04,미사,35427
2023-01-04,하남풍산,9148
2023-01-04,하남시청(덕풍·신장),15496
2023-01-04,하남검단산,12473
2023-01-04,응암,36432
2023-01-04,역촌,8492
2023-01-04,불광,8939
2023-01-04,독바위,5832
2023-01-04,구산,14320
2023-01-04,새절(신사),25302
2023-01-04,증산(명지대앞),20771
2023-01-04,디지털미디어시티,33037
2023-01-04,월드컵경기장(성산),8750
2023-01-04,마포구청,28113
2023-01-04,망원,29634
2023-01-04,합정,27094
2023-01-04,상수,19529
2023-01-04,광흥창(서강),19068
2023-01-04,대흥(서강대앞),17049
2023-01-04,공덕,38950
2023-01-04,효창공원앞,14003
2023-01-04,삼각지,13690
2023-01-04,녹사평(용산구청),9538
2023-01-04,이태원,19188
2023-01-04,한강진,20077
2023-01-04,버티고개,4589
2023-01-04,약수,7423
2023-01-04,청구,7817
2023-01-04,신당,17596
2023-01-04,동묘앞,16008
2023-01-04,창신,6826
2023-01-04,보문,15198
2023-01-04,안암(고대병원앞),23364
2023-01-04,고려대(종암),16616
2023-01-04,월곡(동덕여대),23959
2023-01-04,상월곡(한국과학기술연구원),12297
2023-01-04,돌곶이,19444
2023-01-04,석계,25934
2023-01-04,태릉입구,11997
2023-01-04,화랑대(서울여대입구),21271
2023-01-04,봉화산(서울의료원),18567
2023-01-04,장암,3327
2023-01-04,도봉산,19072
2023-01-04,수락산,25209
2023-01-04,마들,26675
2023-01-04,노원,42744
2023-01-04,중계,28145
2023-01-04,하계,36932
2023-01-04,공릉(서울과학기술대),23506
2023-01-04,태릉입구,16917
2023-01-04,먹골,21005
2023-01-04,중화,22273
2023-01-04,상봉(시외버스터미널),34043
2023-01-04,면목,30587
2023-01-04,사가정,33189
2023-01-04,용마산(용마폭포공원),11977
2023-01-04,중곡,21761
2023-01-04,군자(능동),28338
2023-01-04,어린이대공원(세종대),27214
2023-01-04,건대입구,27646
2023-01-04,뚝섬유원지,15425
2023-01-04,청담,44584
2023-01-04,강남구청,38381
2023-01-04,학동,54193
2023-01-04,논현,40796
2023-01-04,반포,12377
2023-01-04,고속터미널,30596
2023-01-04,내방,32141
2023-01-04,이수,33179
2023-01-04,남성,22549
2023-01-04,숭실대입구(살피재),25016
2023-01-04,상도,22684
2023-01-04,장승배기,18896
2023-01-04,신대방삼거리,30347
2023-01-04,보라매,15092
2023-01-04,신풍,23857
2023-01-04,대림(구로구청),16563
2023-01-04,남구로,33821
2023-01-04,가산디지털단지,97719
2023-01-04,철산,44869
2023-01-04,광명사거리,43729
2023-01-04,천왕,23978
2023-01-04,온수(성공회대입구),19820
2023-01-04,암사,38368
2023-01-04,천호(풍납토성),32885
2023-01-04,강동구청,22594
2023-01-04,몽촌토성(평화의문),13628
2023-01-04,잠실(송파구청),35472
2023-01-04,석촌,17485
2023-01-04,송파,18843
2023-01-04,가락시장,17468
2023-01-04,문정,48218
2023-01-04,장지,35815
2023-01-04,복정,17198
2023-01-04,산성,10771
2023-01-04,남한산성입구(성남법원.검찰청),26135
2023-01-04,단대오거리,24234
2023-01-04,신흥,11000
2023-01-04,수진,10858
2023-01-04,모란,11419
2023-01-04,남위례,13241
2023-01-05,서울역,98810
2023-01-05,시청,55187
2023-01-05,종각,84181
2023-01-05,종로3가,53531
2023-01-05,종로5가,49697
2023-01-05,동대문,21459
2023-01-05,신설동,27748
2023-01-05,제기동,39482
2023-01-05,청량리(서울시립대입구),40898
2023-01-05,동묘앞,15586
2023-01-05,시청,55125
2023-01-05,을지로입구,100786
2023-01-05,을지로3가,52489
2023-01-05,을지로4가,30339
2023-01-05,동대문역사문화공원(DDP),30525
2023-01-05,신당,29582
2023-01-05,상왕십리,29515
2023-01-05,왕십리(성동구청),30767
2023-01-05,한양대,19077
2023-01-05,뚝섬,50550
2023-01-05,성수,89105
2023-01-05,건대입구,75845
2023-01-05,구의(광진구청),50363
2023-01-05,강변(동서울터미널),60642
2023-01-05,잠실나루,30998
2023-01-05,잠실(송파구청),157679
2023-01-05,잠실새내,45891
2023-01-05,종합운동장,16260
2023-01-05,삼성(무역센터),119027
2023-01-05,선릉,120599
2023-01-05,역삼,127654
2023-01-05,강남,175221
2023-01-05,교대(법원.검찰청),75725
2023-01-05,서초,44908
2023-01-05,방배,35346
2023-01-05,사당,87477
2023-01-05,낙성대(강감찬),57058
2023-01-05,서울대입구(관악구청),97542
2023-01-05,봉천,49320
2023-01-05,신림,115148
2023-01-05,신대방,51178
2023-01-05,구로디지털단지,127091
2023-01-05,대림(구로구청),50222
2023-01-05,신도림,102138
2023-01-05,문래,47542
2023-01-05,영등포구청,48217
2023-01-05,당산,41231
2023-01-05,합정,68251
2023-01-05,홍대입구,132344
2023-01-05,신촌,75898
2023-01-05,이대,30533
2023-01-05,아현,21324
2023-01-05,충정로(경기대입구),22191
2023-01-05,용답,5855
2023-01-05,신답,3874
2023-01-05,신설동,7116
2023-01-05,도림천,3090
2023-01-05,양천구청,15380
2023-01-05,신정네거리,22024
2023-01-05,용두(동대문구청),5201
2023-01-05,지축,12993
2023-01-05,구파발,42579
2023-01-05,연신내,70240
2023-01-05,불광,33766
2023-01-05,녹번,31121
2023-01-05,홍제,35751
2023-01-05,무악재,9006
2023-01-05,독립문,14011
2023-01-05,경복궁(정부서울청사),43738
2023-01-05,안국,50635
2023-01-05,종로3가,23247
2023-01-05,을지로3가,24166
2023-01-05,동대입구,16412
2023-01-05,약수,26238
2023-01-05,금호,16402
2023-01-05,옥수,19115
2023-01-05,압구정,73210
2023-01-05,신사,63691
2023-01-05,잠원,9533
2023-01-05,고속터미널,84015
2023-01-05,교대(법원.검찰청),25770
2023-01-05,남부터미널(예술의전당),61900
2023-01-05,양재(서초구청),83478
2023-01-05,매봉,26654
2023-01-05,도곡,11092
2023-01-05,대치,25638
2023-01-05,학여울,3952
2023-01-05,대청,20445
2023-01-05,일원,22770
2023-01-05,수서,36921
2023-01-05,가락시장,19419
2023-01-05,경찰병원,16229
2023-01-05,오금,12636
2023-01-05,당고개,17850
2023-01-05,상계,38068
2023-01-05,노원,41347
2023-01-05,창동,53375
2023-01-05,쌍문,58430
2023-01-05,수유(강북구청),70070
2023-01-05,미아(서울사이버대학),29700
2023-01-05,미아사거리,54773
2023-01-05,길음,42205
2023-01-05,성신여대입구(돈암),40197
2023-01-05,한성대입구(삼선교),26110
2023-01-05,혜화,69392
2023-01-05,동대문,41261
2023-01-05,동대문역사문화공원(DDP),33382
2023-01-05,충무로,57749
2023-01-05,명동,51847
2023-01-05,회현(남대문시장),54869
2023-01-05,서울역,32506
2023-01-05,숙대입구(갈월),26888
2023-01-05,삼각지,12956
2023-01-05,신용산,39925
2023-01-05,이촌(국립중앙박물관),18809
2023-01-05,동작(현충원),3953
2023-01-05,총신대입구(이수),40781
2023-01-05,사당,50129
2023-01-05,남태령,3100
2023-01-05,방화,14048
2023-01-05,개화산,11527
2023-01-05,김포공항,14785
2023-01-05,송정,12931
2023-01-05,마곡,23566
2023-01-05,발산,46033
2023-01-05,우장산,30013
2023-01-05,화곡,58024
2023-01-05,까치산,58895
2023-01-05,신정(은행정),26318
2023-01-05,목동,36436
2023-01-05,오목교(목동운동장앞),46731
2023-01-05,양평,16125
2023-01-05,영등포구청,9503
2023-01-05,영등포시장,22536
2023-01-05,신길,9367
2023-01-05,여의도,66398
2023-01-05,여의나루,22841
2023-01-05,마포,31974
2023-01-05,공덕,31338
2023-01-05,애오개,14262
2023-01-05,충정로(경기대입구),10024
2023-01-05,서대문,42967
2023-01-05,광화문(세종문화회관),72849
2023-01-05,종로3가,28437
2023-01-05,을지로4가,14276
2023-01-05,동대문역사문화공원(DDP),7442
2023-01-05,청구,8089
2023-01-05,신금호,13485
2023-01-05,행당,16306
2023-01-05,왕십리(성동구청),10217
2023-01-05,마장,11741
2023-01-05,답십리,33695
2023-01-05,장한평,39667
2023-01-05,군자(능동),25195
2023-01-05,아차산(어린이대공원후문),28939
2023-01-05,광나루(장신대),26893
2023-01-05,천호(풍납토성),37963
2023-01-05,강동,38683
2023-01-05,길동,16981
2023-01-05,굽은다리(강동구민회관앞),19582
2023-01-05,명일,18237
2023-01-05,고덕,20313
2023-01-05,상일동,29690
2023-01-05,둔촌동,18122
2023-01-05,올림픽공원(한국체대),8086
2023-01-05,방이,15786
2023-01-05,오금,7388
2023-01-05,개롱,13732
2023-01-05,거여,21186
2023-01-05,마천,14953
2023-01-05,강일,10588
2023-01-05,미사,35707
2023-01-05,하남풍산,9129
2023-01-05,하남시청(덕풍·신장),14990
2023-01-05,하남검단산,12193
2023-01-05,응암,36189
2023-01-05,역촌,8526
2023-01-05,불광,8738
2023-01-05,독바위,5806
2023-01-05,구산,14336
2023-01-05,새절(신사),25519
2023-01-05,증산(명지대앞),20545
2023-01-05,디지털미디어시티,33435
2023-01-05,월드컵경기장(성산),8648
2023-01-05,마포구청,28452
2023-01-05,망원,30365
2023-01-05,합정,27841
2023-01-05,상수,20091
2023-01-05,광흥창(서강),19133
2023-01-05,대흥(서강대앞),17694
2023-01-05,공덕,39287
2023-01-05,효창공원앞,14242
2023-01-05,삼각지,13707
2023-01-05,녹사평(용산구청),9625
2023-01-05,이태원,19281
2023-01-05,한강진,18596
2023-01-05,버티고개,4386
2023-01-05,약수,7464
2023-01-05,청구,8057
2023-01-05,신당,17822
2023-01-05,동묘앞,15999
2023-01-05,창신,6796
2023-01-05,보문,15314
2023-01-05,안암(고대병원앞),23343
2023-01-05,고려대(종암),16434
2023-01-05,월곡(동덕여대),24234
2023-01-05,상월곡(한국과학기술연구원),13294
2023-01-05,돌곶이,19388
2023-01-05,석계,26223
2023-01-05,태릉입구,12285
2023-01-05,화랑대(서울여대입구),21392
2023-01-05,봉화산(서울의료원),18708
2023-01-05,장암,3456
2023-01-05,도봉산,19684
2023-01-05,수락산,25636
2023-01-05,마들,27102
2023-01-05,노원,43024
2023-01-05,중계,28588
2023-01-05,하계,36118
2023-01-05,공릉(서울과학기술대),25336
2023-01-05,태릉입구,17397
2023-01-05,먹골,21139
2023-01-05,중화,22123
2023-01-05,상봉(시외버스터미널),34795
2023-01-05,면목,30735
2023-01-05,사가정,33512
2023-01-05,용마산(용마폭포공원),12141
2023-01-05,중곡,22162
2023-01-05,군자(능동),28593
2023-01-05,어린이대공원(세종대),27444
2023-01-05,건대입구,28000
2023-01-05,뚝섬유원지,15831
2023-01-05,청담,44911
2023-01-05,강남구청,38290
2023-01-05,학동,54932
2023-01-05,논현,41084
2023-01-05,반포,12744
2023-01-05,고속터미널,30958
2023-01-05,내방,31624
2023-01-05,이수,33346
2023-01-05,남성,22954
2023-01-05,숭실대입구(살피재),25176
2023-01-05,상도,23002
2023-01-05,장승배기,18778
2023-01-05,신대방삼거리,30826
2023-01-05,보라매,15196
2023-01-05,신풍,23579
2023-01-05,대림(구로구청),16137
2023-01-05,남구로,33644
2023-01-05,가산디지털단지,98057
2023-01-05,철산,45935
2023-01-05,광명사거리,43967
2023-01-05,천왕,24098
2023-01-05,온수(성공회대입구),19912
2023-01-05,암사,38308
2023-01-05,천호(풍납토성),33065
2023-01-05,강동구청,22765
2023-01-05,몽촌토성(평화의문),13503
2023-01-05,잠실(송파구청),36086
2023-01-05,석촌,17437
2023-01-05,송파,18965
2023-01-05,가락시장,18250
2023-01-05,문정,47927
2023-01-05,장지,35747
2023-01-05,복정,17440
2023-01-05,산성,10849
2023-01-05,남한산성입구(성남법원.검찰청),25966
2023-01-05,단대오거리,23949
2023-01-05,신흥,10866
2023-01-05,수진,10754
2023-01-05,모란,8252
2023-01-05,남위례,13337
2023-01-06,서울역,110724
2023-01-06,시청,54803
2023-01-06,종각,87687
2023-01-06,종로3가,56969
2023-01-06,종로5가,52324
2023-01-06,동대문,21787
2023-01-06,신설동,28799
2023-01-06,제기동,39019
2023-01-06,청량리(서울시립대입구),42624
2023-01-06,동묘앞,16893
2023-01-06,시청,55032
2023-01-06,을지로입구,103422
2023-01-06,을지로3가,54392
2023-01-06,을지로4가,30920
2023-01-06,동대문역사문화공원(DDP),30862
2023-01-06,신당,31904
2023-01-06,상왕십리,30558
2023-01-06,왕십리(성동구청),33776
2023-01-06,한양대,19374
2023-01-06,뚝섬,51930
2023-01-06,성수,92523
2023-01-06,건대입구,84805
2023-01-06,구의(광진구청),52177
2023-01-06,강변(동서울터미널),67254
2023-01-06,잠실나루,31179
2023-01-06,잠실(송파구청),164113
2023-01-06,잠실새내,49856
2023-01-06,종합운동장,15852
2023-01-06,삼성(무역센터),120153
2023-01-06,선릉,121054
2023-01-06,역삼,124106
2023-01-06,강남,188963
2023-01-06,교대(법원.검찰청),78504
2023-01-06,서초,44845
2023-01-06,방배,35408
2023-01-06,사당,93168
2023-01-06,낙성대(강감찬),58526
2023-01-06,서울대입구(관악구청),101867
2023-01-06,봉천,50209
2023-01-06,신림,122836
2023-01-06,신대방,53056
2023-01-06,구로디지털단지,130188
2023-01-06,대림(구로구청),51481
2023-01-06,신도림,108741
2023-01-06,문래,49146
2023-01-06,영등포구청,49012
2023-01-06,당산,42866
2023-01-06,합정,75575
2023-01-06,홍대입구,151736
2023-01-06,신촌,82223
2023-01-06,이대,31966
2023-01-06,아현,21791
2023-01-06,충정로(경기대입구),22769
2023-01-06,용답,6082
2023-01-06,신답,4043
2023-01-06,신설동,8545
2023-01-06,도림천,3019
2023-01-06,양천구청,15093
2023-01-06,신정네거리,23043
2023-01-06,용두(동대문구청),5409
2023-01-06,지축,13122
2023-01-06,구파발,44032
2023-01-06,연신내,73499
2023-01-06,불광,35073
2023-01-06,녹번,31744
2023-01-06,홍제,36647
2023-01-06,무악재,9089
2023-01-06,독립문,14862
2023-01-06,경복궁(정부서울청사),45479
2023-01-06,안국,51791
2023-01-06,종로3가,24544
2023-01-06,을지로3가,25825
2023-01-06,동대입구,17328
2023-01-06,약수,27304
2023-01-06,금호,16664
2023-01-06,옥수,20071
2023-01-06,압구정,78465
2023-01-06,신사,69817
2023-01-06,잠원,10116
2023-01-06,고속터미널,100106
2023-01-06,교대(법원.검찰청),26551
2023-01-06,남부터미널(예술의전당),66594
2023-01-06,양재(서초구청),86763
2023-01-06,매봉,26654
2023-01-06,도곡,11263
2023-01-06,대치,27267
2023-01-06,학여울,3993
2023-01-06,대청,21658
2023-01-06,일원,22404
2023-01-06,수서,41016
2023-01-06,가락시장,20717
2023-01-06,경찰병원,16610
2023-01-06,오금,13041
2023-01-06,당고개,18595
2023-01-06,상계,39655
2023-01-06,노원,45399
2023-01-06,창동,57244
2023-01-06,쌍문,60498
2023-01-06,수유(강북구청),74140
2023-01-06,미아(서울사이버대학),30940
2023-01-06,미아사거리,57191
2023-01-06,길음,43811
2023-01-06,성신여대입구(돈암),42836
2023-01-06,한성대입구(삼선교),26840
2023-01-06,혜화,72818
2023-01-06,동대문,40928
2023-01-06,동대문역사문화공원(DDP),33749
2023-01-06,충무로,59084
2023-01-06,명동,54580
2023-01-06,회현(남대문시장),54591
2023-01-06,서울역,35305
2023-01-06,숙대입구(갈월),28519
2023-01-06,삼각지,14172
2023-01-06,신용산,42620
2023-01-06,이촌(국립중앙박물관),20173
2023-01-06,동작(현충원),4062
2023-01-06,총신대입구(이수),43747
2023-01-06,사당,55492
2023-01-06,남태령,2829
2023-01-06,방화,13882
2023-01-06,개화산,11721
2023-01-06,김포공항,15643
2023-01-06,송정,13440
2023-01-06,마곡,23883
2023-01-06,발산,46817
2023-01-06,우장산,30075
2023-01-06,화곡,59106
2023-01-06,까치산,60131
2023-01-06,신정(은행정),26788
2023-01-06,목동,37532
2023-01-06,오목교(목동운동장앞),49372
2023-01-06,양평,16219
2023-01-06,영등포구청,9642
2023-01-06,영등포시장,23777
2023-01-06,신길,9623
2023-01-06,여의도,65409
2023-01-06,여의나루,23008
